tweet,stemming,label
"#AyoTolakUUIKN 

Pemindahan Ibu Kota ditengah karut marut ekonomi?? NO WAY!! Tolak UU IKN","['pindah', 'kota', 'tengah', 'karut', 'marut', 'ekonomi', 'way', 'tolak', 'uu', 'ikn']",0.0
Pemindahan ibu kota negara adalah wujud nyata dari realisasi kepentingan oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'kota', 'negara', 'wujud', 'realisasi', 'penting', 'oligarki', 'tolak', 'uu', 'ikn']",0.0
"#AyoTolakUUIKN 

Ketika sistem pemerintahan kita bernuansa kapitalisme, maka kepentingan kapitalis dan oligarki diatas segalanya. Tolak UU IKN","['sistem', 'perintah', 'nuansa', 'kapitalisme', 'penting', 'kapitalis', 'oligarki', 'atas', 'tolak', 'uu', 'ikn']",0.0
"Tolak proyek IKN, tolak proyek gagasan oligarki. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['tolak', 'proyek', 'ikn', 'tolak', 'proyek', 'gagas', 'oligarki', 'tolak', 'uu', 'ikn']",0.0
"Masyarakat banyak nolak UU IKN, tentu uu ini harus d batalkan segera &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;","['masyarakat', 'nolak', 'uu', 'ikn', 'uu', 'batal']",0.0
Hentikan proyek tidak masuk akal ini. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['henti', 'proyek', 'akal', 'ikn', 'proyek', 'oligarki']",0.0
Undang-undang Ibu Kota Negara tersebut membuat APBN bengkak.. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #kppd,"['undangundang', 'kota', 'negara', 'apbn', 'bengkak']",0.0
"Proyek IKN membuka peluang besar para oligarki untuk bermain curang, securang²nya. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;","['proyek', 'ikn', 'buka', 'peluang', 'oligarki', 'main', 'curang', 'curang']",0.0
"Ngotot proyek IKN, apa ada yang pesen?? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #zrd5","['ngotot', 'proyek', 'ikn', 'pesan', 'tolak', 'uu', 'ikn']",0.0
"Proyek IKN berpotensi besar membebani APBN dalam waktu lama, yang dirugikan lagi2 rakyat. Maka harus di tolak &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #qu3q","['proyek', 'ikn', 'potensi', 'beban', 'apbn', 'rugi', 'rakyat', 'tolak']",0.0
"Pemindahan IKN Tetap dijalankan, bisa dipastikan Kemiskinan makin bertambah. Pengangguran makin bertambah.

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat 
#TolakIbukotaBaru 
#TolakUUIKN https://t.co/jxk6QpCysw","['pindah', 'ikn', 'jalan', 'miskin', 'tambah', 'anggur', 'tambah']",0.0
"IKN Akan Segera Dipindah, Pemuda Kalteng Harus Mampu Tangkap Peluang https://t.co/4mBmN6nA1M","['ikn', 'pindah', 'pemuda', 'kalteng', 'tangkap', 'peluang']",1.0
"Daripada habisin anggaran buat pindahin ibukota, mending bagiin anggarannya ke rakyat secara merata &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['habisin', 'anggar', 'pindahin', 'ibukota', 'mending', 'bagi', 'anggar', 'rakyat', 'rata', 'tolak', 'uu', 'ikn']",0.0
undang-undang ibu kota negara hanya akan membuat beban negara makin berat aja &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['undangundang', 'kota', 'negara', 'beban', 'negara', 'berat', 'ikn', 'proyek', 'oligarki']",0.0
"Sudah banyak ahli menyampaikan ketidak layakan tempat ibu kota baru tapi tidak dihiraukan, ini semua karena hegemoni kapitalis untuk proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;","['ahli', 'tidak', 'layak', 'kota', 'hirau', 'hegemoni', 'kapitalis', 'proyek', 'ikn']",0.0
Segenap elemen bangsa harus menjadi garda terdepan untuk menolak UU yang akan menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['segenap', 'elemen', 'bangsa', 'garda', 'depan', 'tolak', 'uu', 'sengsara', 'rakyat', 'tolak', 'uu', 'ikn']",0.0
"Proyek IKN adalah bancakannya oligarki : Penguasa - Politisi - Pengusaha, demi meraup cuan untuk diri, keluarga dan golongannya &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan","['proyek', 'ikn', 'bancak', 'oligarki', 'kuasa', 'politis', 'usaha', 'raup', 'cuan', 'keluarga', 'golong']",0.0
Kami tolak Pemindahan Ibu Kota Negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['tolak', 'pindah', 'kota', 'negara', 'ikn', 'proyek', 'oligarki']",0.0
"#UUIKNMendzalimiRakyat 

IKN hanya menguntungkan para kaum kapitalis #StopKebijakanDzalim","['ikn', 'untung', 'kaum', 'kapitalis']",0.0
UU IKN adalah produk para kapitalis yang serakah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['uu', 'ikn', 'produk', 'kapitalis', 'serakah', 'ikn', 'proyek', 'oligarki']",0.0
UU IKN akan menyengsarakan rakyat --&gt; #UUIKNMendzalimiRakyat,"['uu', 'ikn', 'sengsara', 'rakyat']",0.0
IKN Proyek Ngawur Poool &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['ikn', 'proyek', 'ngawur', 'ikn', 'proyek', 'oligarki']",0.0
"#UUIKNMendzalimiRakyat 

UU IKN yang telah disahkan oleh pemerintah harus dikoreksi dan ditolak. #StopKebijakanDzalim","['uu', 'ikn', 'sah', 'perintah', 'koreksi', 'tolak']",0.0
Proyek IKN Baru untuk kepentingan siapa sich? &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['proyek', 'ikn', 'penting', 'tolak', 'uu', 'ikn']",0.0
"Proyek IKN membuka peluang besar para oligarki untuk bermain curang, securang²nya. !! #AyoTolakUUIKN !! #UUIKNMeresahkan","['proyek', 'ikn', 'buka', 'peluang', 'oligarki', 'main', 'curang', 'curang']",0.0
Yg dipindah mesti ny bukan ibukota ny..tapi sistem demokrasi ny..ketempat sampah &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'mesti', 'ibukota', 'nytapi', 'sistem', 'demokrasi', 'nyketempat', 'sampah', 'tolak', 'uu', 'ikn']",0.0
Bagaimana pemerintah bisa menjamin hak masyarakat asli dan penduduk yang terdampak proyek IKN. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['perintah', 'jamin', 'hak', 'masyarakat', 'asli', 'duduk', 'dampak', 'proyek', 'ikn', 'tolak', 'uu', 'ikn']",0.0
"Tidak ada kondisi yang mendesak yang mewajibkan pindahnya ibu kota !! #AyoTolakUUIKN !! Tolak UU IKN 
https://t.co/Xh2Ah2c2Nl https://t.co/IaqO8ydsWI","['kondisi', 'desak', 'wajib', 'pindah', 'kota', 'tolak', 'uu', 'ikn']",0.0
Rakyat harus paham para oligarki sedang mengatur proyek ibu kota baru &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/usji9x5D8k,"['rakyat', 'paham', 'oligarki', 'atur', 'proyek', 'kota', 'tolak', 'uu', 'ikn']",0.0
Memindahkan ibu kota tak semudah pindah kontrakan. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'kota', 'mudah', 'pindah', 'kontra', 'tolak', 'uu', 'ikn']",0.0
IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... --&gt; #UUIKNMendzalimiRakyat,"['ikn', 'turun', 'hasil', 'hegemoni', 'kapitalis', 'islam', 'solusi', 'negeri']",0.0
Buat apa bangun dan pindah rumah kalau duitnya hutang riba. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['bangun', 'pindah', 'rumah', 'duit', 'hutang', 'riba', 'tolak', 'uu', 'ikn']",0.0
"Rakyat patut waspada, ada kapitalis kapitalis rakus dibalik pindah nya ibu kota !! #UUIKNMendzalimiRakyat !! IKN Proyek Oligarki","['rakyat', 'patut', 'waspada', 'kapitalis', 'kapitalis', 'rakus', 'balik', 'pindah', 'kota', 'ikn', 'proyek', 'oligarki']",0.0
IKN proyek ugal-ugalan para elit politik &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #r08n,"['ikn', 'proyek', 'ugalugalan', 'elit', 'politik']",0.0
Tidak ada korelasi antara pemindahan ibu kota dengan meningkatnya kesejahteraan rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['korelasi', 'pindah', 'kota', 'tingkat', 'sejahtera', 'rakyat', 'ikn', 'proyek', 'oligarki']",0.0
"#UUIKNMendzalimiRakyat 

Rakyat beli minyak aja susah.. Tiba-tiba mau pindah Ibukota IKN Proyek Oligarki","['rakyat', 'beli', 'minyak', 'susah', 'tibatiba', 'pindah', 'ibukota', 'ikn', 'proyek', 'oligarki']",0.0
Kenapa rezim ini ngotot dengan pemindahan ibu kota baru ya? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #vg8z,"['rezim', 'ngotot', 'pindah', 'kota', 'tolak', 'uu', 'ikn']",0.0
Dari semua kesusahan makan tidak lain alasan kita harus menolak hal tersebut @mouslim_dNews &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['susah', 'makan', 'alas', 'tolak', 'tolak', 'uu', 'ikn']",0.0
Undang-undang Ibu Kota Negara tersebut membuat APBN bengkak.. --&gt; #UUIKNMendzalimiRakyat &lt;--  #lujn,"['undangundang', 'kota', 'negara', 'apbn', 'bengkak', 'lantai']",0.0
Tolak Pindah IKN &gt;&gt; #AyoTolakUUIKN &lt;&lt;,"['tolak', 'pindah', 'ikn']",0.0
"#AyoTolakUUIKN 

Rakyat sudah menderita Jangan ditambahin penderitaan baru. Tolak UU IKN","['rakyat', 'derita', 'ditambahin', 'derita', 'tolak', 'uu', 'ikn']",0.0
"Pemindahan ibu kota negara adalah proyek oligarki, wajib ditolak oleh semua rakyat &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['pindah', 'kota', 'negara', 'proyek', 'oligarki', 'wajib', 'tolak', 'rakyat', 'tolak', 'uu', 'ikn']",0.0
"Masih banyak yg perlu dibenahi, rakyat masih banyak yg menderita, pindah IKN buru2 pakai APBN atau Hutang, tetap saja ujungnya Rakyat yang menderita. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #0joi","['benah', 'rakyat', 'derita', 'pindah', 'ikn', 'buru', 'pakai', 'apbn', 'hutang', 'ujung', 'rakyat', 'derita']",0.0
Akhirnya rakyat juga yang akan menanggung hutang mega proyek IKN. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #quyj,"['rakyat', 'tanggung', 'hutang', 'mega', 'proyek', 'ikn']",0.0
UU IKN seolah olah seperti pesanan asing. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #aud5,"['uu', 'ikn', 'olah', 'pesan', 'asing']",0.0
"IKN bukan hanya kepentingan internal kekuasaan,tapi kepentingan GLOBAL untuk memperpanjang hegemoni terhdp indonesia. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['ikn', 'penting', 'internal', 'kekuasaantapi', 'penting', 'global', 'panjang', 'hegemoni', 'terhdp', 'indonesia', 'tolak', 'uu', 'ikn']",0.0
UU IKN menambah deretan kebijakan pemerintah yang diputuskan secara serampangan dan dipaksakan. !! #AyoTolakUUIKN !! #UUIKNMeresahkan,"['uu', 'ikn', 'tambah', 'deret', 'bijak', 'perintah', 'putus', 'serampang', 'paksa']",0.0
IKN adalah proyek ambisius yang dipaksakan realisasinya &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #k1vp,"['ikn', 'proyek', 'ambisius', 'paksa', 'realisasi', 'tolak', 'uu', 'ikn']",0.0
Deforestasi masif pasti akan dilakukan jika proyek ini berjalan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['deforestasi', 'masif', 'proyek', 'jalan', 'ikn', 'proyek', 'oligarki']",0.0
Proyek IKN ini hanya akan menyengsarakan masyarakat secara luas. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #xkuj,"['proyek', 'ikn', 'sengsara', 'masyarakat', 'luas']",0.0
"#AyoTolakUUIKN 

Pengusaha untung menggunung, Rakyat Buntung Tolak UU IKN","['usaha', 'untung', 'gunung', 'rakyat', 'buntung', 'tolak', 'uu', 'ikn']",0.0
"Oligarki menjadi think tank dari pemindahan ibu kota.

#AyoTolakUUIKN
Tolak UU IKN

https://t.co/Xh2Ah2c2Nl https://t.co/6KShzeduPy","['oligarki', 'think', 'tank', 'pindah', 'kota', 'tolak', 'uu', 'ikn']",0.0
"Tolak UU IKN sejatinya merugikan negara secara besar-besaran. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#uxzt","['tolak', 'uu', 'ikn', 'sejati', 'rugi', 'negara', 'besarbesaran']",0.0
Sebagai rakyat kita harus speak up atas ketidakadilan ini. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,"['rakyat', 'speak', 'up', 'ketidakadilan', 'ikn', 'proyek', 'oligarki']",0.0
UU IKN adalah produk para kapitalis yang serakah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #htdm,"['uu', 'ikn', 'produk', 'kapitalis', 'serakah']",0.0
Rakyat akan semakin diperas lewat pajak yang akan membiayai proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #r74t,"['rakyat', 'peras', 'pajak', 'biaya', 'proyek', 'ikn', 'ikn', 'proyek', 'oligarki']",0.0
Dari semua Kapitalis asing dan aseng bermanuver dengan proyek IKN @mouslim_dNews --&gt;#UUIKNMendzalimiRakyat &lt;-- #7m8p,"['kapitalis', 'asing', 'aseng', 'manuver', 'proyek', 'ikn', 'lantai']",0.0
"Syariah kaffah menyelesaikan semua persoalan masyarakat, pindah nya ibu kota menambah banyak masalah. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; 
https://t.co/Xh2Ah2c2Nl https://t.co/o2YUVO3eRa","['syariah', 'kaffah', 'selesai', 'masyarakat', 'pindah', 'kota', 'tambah', 'tolak', 'uu', 'ikn']",0.0
UU IKN adalah jebakan yang akan membawa bangsa ini terperosok lebih dalam. !! #UUIKNMendzalimiRakyat !! #StopKebijakanDzalim,"['uu', 'ikn', 'jebak', 'bawa', 'bangsa', 'perosok']",0.0
"Pemindahan ibu kota tidak menjamin pengentasan dan penyelesaian permasalahan ekonomi negara. &gt;&gt; #AyoTolakUUIKN &lt;&lt; 

#uh6v","['pindah', 'kota', 'jamin', 'entas', 'selesai', 'masalah', 'ekonomi', 'negara']",0.0
UU IKN adalah bentuk nyata kekuasaan sesat oligarki yang menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan,"['uu', 'ikn', 'bentuk', 'kuasa', 'sesat', 'oligarki', 'sengsara', 'rakyat']",0.0
"Deforestasi masif pasti akan dilakukan jika proyek ini berjalan.

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki","['deforestasi', 'masif', 'proyek', 'jalan', 'ikn', 'proyek', 'oligarki']",0.0
Dari berbagai kesulitan menimpa umat di negeri ini. Bisa-bisanya melakukan pemborosan lewat Proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['sulit', 'timpa', 'umat', 'negeri', 'bisabisanya', 'boros', 'proyek', 'ikn', 'ikn', 'proyek', 'oligarki']",0.0
Rakyat akan semakin diperas lewat pajak yang akan membiayai proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['rakyat', 'peras', 'pajak', 'biaya', 'proyek', 'ikn', 'ikn', 'proyek', 'oligarki']",0.0
Pejuang Khilafah yang dari kota Sungai Penuh mana suaranya!!!  Salam dari Pejuang Khilafah Jakarta. Jangan lupa support #AyoTolakUUIKN dan Tolak UU IKN,"['juang', 'khilafah', 'kota', 'sungai', 'penuh', 'suara', 'juang', 'khilafah', 'jakarta', 'lupa', 'support', 'tolak', 'uu', 'ikn']",0.0
"Kerusakan ekosistem di pulau Jawa hanya bisa diselesaikan dengan kebijakan yang adil, bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/zV3r5R0KqE","['rusa', 'ekosistem', 'pulau', 'jawa', 'selesai', 'bijak', 'adil', 'pindah', 'kota', 'ikn', 'proyek', 'oligarki']",0.0
"Stop jangan lanjutkan proyek IKN &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan
https://t.co/Xh2Ah2c2Nl https://t.co/Yey0WDF8rt","['stop', 'lanjut', 'proyek', 'ikn']",0.0
Rakyat justru sangat dirugikan dalam proyek ini. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['rakyat', 'rugi', 'proyek', 'ikn', 'proyek', 'oligarki']",0.0
UU IKN hanya akan merugikan rakyat dengan hutang riba negara yang kian menumpuk. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #dz50,"['uu', 'ikn', 'rugi', 'rakyat', 'hutang', 'riba', 'negara', 'kian', 'tumpuk']",0.0
IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... --&gt; #UUIKNMendzalimiRakyat &lt;--  #lz5s,"['ikn', 'turun', 'hasil', 'hegemoni', 'kapitalis', 'islam', 'solusi', 'negeri', 'lantai']",0.0
Para oligarki bersorak sorai diatas penderitaan rakyat... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #obos,"['oligarki', 'sorak', 'sorai', 'atas', 'derita', 'rakyat', 'ikn', 'proyek', 'oligarki']",0.0
trus kalau gagal bayar utang IKN gmn? &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,"['gagal', 'bayar', 'utang', 'ikn']",0.0
Undang-Undang IKN terlalu cepat diputuskan tanpa adanya partisipasi publik &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #zs03,"['undangundang', 'ikn', 'cepat', 'putus', 'partisipasi', 'publik', 'ikn', 'proyek', 'oligarki']",0.0
"UU IKN disinyalir sebagai wujud pemutihan dosa-dosa korporasi di Kalimantan Timur.

#UUIKNMendzalimiRakyat
#StopKebijakanDzalim","['uu', 'ikn', 'sinyalir', 'wujud', 'mutih', 'dosadosa', 'korporasi', 'kalimantan', 'timur']",0.0
Stop jangan lanjutkan proyek IKN &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan,"['stop', 'lanjut', 'proyek', 'ikn']",0.0
"Rakyat dibuat sengsara dengan perpindahan ibu kota negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#zpb1","['rakyat', 'sengsara', 'pindah', 'kota', 'negara']",0.0
"Masyarakat banyak nolak UU IKN, tentu uu ini harus d batalkan segera --&gt;#UUIKNMendzalimiRakyat &lt;-- #4a0v","['masyarakat', 'nolak', 'uu', 'ikn', 'uu', 'batal', 'lantai']",0.0
Pindah IKN itu bukan sebatas pindah rumah. Banyak faktor pertimbangannya. Apalah arti kedaulatan Tapi Cuan oligarki memang yg utama. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['pindah', 'ikn', 'batas', 'pindah', 'rumah', 'faktor', 'timbang', 'apa', 'daulat', 'cuan', 'oligarki', 'utama', 'tolak', 'uu', 'ikn']",0.0
Sejarah telah mencatat ada puluhan undang-undang yang merugikan rakyat secara luas yang berasal dari sistem yang rusak. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['sejarah', 'catat', 'puluh', 'undangundang', 'rugi', 'rakyat', 'luas', 'asal', 'sistem', 'rusak', 'tolak', 'uu', 'ikn']",0.0
"Jngan dipaksakan, kalo berhutang tunda dulu. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['paksa', 'hutang', 'tunda', 'tolak', 'uu', 'ikn']",0.0
"PKB Dukung Nusantara nama ibu kota baru
IKN Sejahterakan Bangsa https://t.co/9bsacCAV6d","['pkb', 'dukung', 'nusantara', 'nama', 'kota', 'ikn', 'sejahtera', 'bangsa']",1.0
"RI Pindah Ibu Kota, Ekonomi Lebih Merata

IKN sejahterakan bangsa
https://t.co/I4S7NzGVDx","['ri', 'pindah', 'kota', 'ekonomi', 'rata', 'ikn', 'sejahtera', 'bangsa']",1.0
Stop dulu lah... Negara lagi ga ada duit &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['stop', 'negara', 'duit', 'ikn', 'proyek', 'oligarki']",0.0
Kami tolak Pemindahan Ibu Kota Negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/wy3xIJFVIu,"['tolak', 'pindah', 'kota', 'negara', 'ikn', 'proyek', 'oligarki']",0.0
"PKB Dukung Nusantara nama ibu kota baru
IKN Sejahterakan Bangsa https://t.co/0fgL0lJo3J","['pkb', 'dukung', 'nusantara', 'nama', 'kota', 'ikn', 'sejahtera', 'bangsa']",1.0
Rakyat diluar Kalimantan ikut bayar utangnya proyek IKN. Oligarki dan bonekanya menang banyak &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #htn6,"['rakyat', 'luar', 'kalimantan', 'bayar', 'utang', 'proyek', 'ikn', 'oligarki', 'boneka', 'menang', 'ikn', 'proyek', 'oligarki']",0.0
Rakyat akan semakin tercekik dengan pajak dan utang yang dibebankan utk proyek IKN. --&gt;#UUIKNMendzalimiRakyat &lt;-- #r4e4 https://t.co/7al5t25V81,"['rakyat', 'cekik', 'pajak', 'utang', 'beban', 'proyek', 'ikn', 'lantai']",0.0
"Benar sekali masyarakat sangat mendukung pembangunan ibukota baru
IKN Sejahterakan Bangsa https://t.co/WSpjRDSclW","['masyarakat', 'dukung', 'bangun', 'ibukota', 'ikn', 'sejahtera', 'bangsa']",1.0
Hentikan proyek tidak masuk akal ini. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,"['henti', 'proyek', 'akal', 'ikn', 'proyek', 'oligarki']",0.0
Yang diharapkan oleh rakyat adalah kesejahteraan dan kemakmuran bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['harap', 'rakyat', 'sejahtera', 'makmur', 'pindah', 'kota', 'ikn', 'proyek', 'oligarki']",0.0
Jangan hanya karena keuntungan rupiah semata kalian rela mengorbankan alam dan masyarakat kita. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki,"['untung', 'rupiah', 'rela', 'korban', 'alam', 'masyarakat', 'ikn', 'proyek', 'oligarki']",0.0
"Proyek oligarki IKN adalah wujud nyata kedzaliman sistem kapitalisme &gt;&gt; #AyoTolakUUIKN 
 #UUIKNMeresahkan","['proyek', 'oligarki', 'ikn', 'wujud', 'kedzaliman', 'sistem', 'kapitalisme']",0.0
"Pemindahan ibu kota tidak ada urgensinya sama sekali, lalu siapa yang diuntungkan?

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN","['pindah', 'kota', 'urgensi', 'untung', 'ikn', 'proyek', 'oligarki', 'tolak', 'uu', 'ikn']",0.0
Harus ditolak. Seurgent apa sehingga harus dipaksakan. Ini bentuk cinta kepada negri. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['tolak', 'seurgent', 'paksa', 'bentuk', 'cinta', 'negeri', 'ikn', 'proyek', 'oligarki']",0.0
Yang diharapkan oleh rakyat adalah kesejahteraan dan kemakmuran bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,"['harap', 'rakyat', 'sejahtera', 'makmur', 'pindah', 'kota', 'ikn', 'proyek', 'oligarki']",0.0
Tolak UU IKN karena berpotensi merusak lingkungan dan tidak ada manfaat bagi masyarakat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,"['tolak', 'uu', 'ikn', 'potensi', 'rusak', 'lingkung', 'manfaat', 'masyarakat']",0.0
"Proyek IKN mengancam keutuhan ekologi dan lingkungan Kalimantan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#yl9e","['proyek', 'ikn', 'ancam', 'utuh', 'ekologi', 'lingkung', 'kalimantan']",0.0
"Karna UU IKN minim aspirai rakyat,lebih mementingkan kepentingan kelompok dan oligarki . &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#uqxz","['uu', 'ikn', 'minim', 'aspirai', 'rakyatlebih', 'penting', 'penting', 'kelompok', 'oligarki']",0.0
UU IKN akan menyengsarakan rakyat --&gt;#UUIKNMendzalimiRakyat &lt;-- #9gc6,"['uu', 'ikn', 'sengsara', 'rakyat', 'lantai']",0.0
"Tinggalkan System Kapitalisme, lanjutkan kehidupan Islam dengan Syariatnya... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #xcxx","['tinggal', 'system', 'kapitalisme', 'lanjut', 'hidup', 'islam', 'syariat', 'ikn', 'proyek', 'oligarki']",0.0
"Trs nanti 2024 bakal ada pemilihan lagi, kampanye lagi, umat islam khususnya diperes suaranya lagi, ya pasti hasilnya sama akan lagi. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;","['pilih', 'kampanye', 'umat', 'islam', 'peres', 'suara', 'hasil', 'ikn', 'proyek', 'oligarki']",0.0
Kami menolak UU IKN untuk dijalankan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['tolak', 'uu', 'ikn', 'jalan', 'ikn', 'proyek', 'oligarki']",0.0
apa pentingnya pindah ibukota? apakah ini solusi untuk mengentas kemiskinan dan menyelesaikan utang luar negeri. Jaka Sembung bawa golok... !! #AyoTolakUUIKN !! Tolak UU IKN,"['pindah', 'ibukota', 'solusi', 'entas', 'miskin', 'selesai', 'utang', 'negeri', 'jaka', 'sembung', 'bawa', 'golok', 'tolak', 'uu', 'ikn']",0.0
Apa dampak positif rencana pemindahan Ibu Kota bagi mayoritas rakyat Indonesia? &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['dampak', 'positif', 'rencana', 'pindah', 'kota', 'mayoritas', 'rakyat', 'indonesia', 'ikn', 'proyek', 'oligarki']",0.0
