 ,tweet,target
2022-01-27,Dari semua Kapitalis asing dan aseng bermanuver dengan proyek IKN @mouslim_dNews --&gt;#UUIKNMendzalimiRakyat &lt;-- #7m8p,0
2022-01-27,"Syariah kaffah menyelesaikan semua persoalan masyarakat, pindah nya ibu kota menambah banyak masalah. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; 
https://t.co/Xh2Ah2c2Nl https://t.co/o2YUVO3eRa",0
2022-01-27,UU IKN adalah jebakan yang akan membawa bangsa ini terperosok lebih dalam. !! #UUIKNMendzalimiRakyat !! #StopKebijakanDzalim,0
2022-01-27,"Pemindahan ibu kota tidak menjamin pengentasan dan penyelesaian permasalahan ekonomi negara. &gt;&gt; #AyoTolakUUIKN &lt;&lt; 

#uh6v",0
2022-01-27,UU IKN adalah bentuk nyata kekuasaan sesat oligarki yang menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan,0
2022-01-27,"Deforestasi masif pasti akan dilakukan jika proyek ini berjalan.

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki",0
2022-01-27,Dari berbagai kesulitan menimpa umat di negeri ini. Bisa-bisanya melakukan pemborosan lewat Proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Rakyat akan semakin diperas lewat pajak yang akan membiayai proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Pejuang Khilafah yang dari kota Sungai Penuh mana suaranya!!!  Salam dari Pejuang Khilafah Jakarta. Jangan lupa support #AyoTolakUUIKN dan Tolak UU IKN,0
2022-01-27,"Kerusakan ekosistem di pulau Jawa hanya bisa diselesaikan dengan kebijakan yang adil, bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/zV3r5R0KqE",0
2022-01-27,"Stop jangan lanjutkan proyek IKN &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan
https://t.co/Xh2Ah2c2Nl https://t.co/Yey0WDF8rt",0
2022-01-27,Rakyat justru sangat dirugikan dalam proyek ini. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,UU IKN hanya akan merugikan rakyat dengan hutang riba negara yang kian menumpuk. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #dz50,0
2022-01-27,IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... --&gt; #UUIKNMendzalimiRakyat &lt;--  #lz5s,0
2022-01-27,Para oligarki bersorak sorai diatas penderitaan rakyat... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #obos,0
2022-01-27,trus kalau gagal bayar utang IKN gmn? &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,0
2022-01-27,Undang-Undang IKN terlalu cepat diputuskan tanpa adanya partisipasi publik &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #zs03,0
2022-01-27,"UU IKN disinyalir sebagai wujud pemutihan dosa-dosa korporasi di Kalimantan Timur.

#UUIKNMendzalimiRakyat
#StopKebijakanDzalim",0
2022-01-27,Stop jangan lanjutkan proyek IKN &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan,0
2022-01-27,"Rakyat dibuat sengsara dengan perpindahan ibu kota negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#zpb1",0
2022-01-27,"Masyarakat banyak nolak UU IKN, tentu uu ini harus d batalkan segera --&gt;#UUIKNMendzalimiRakyat &lt;-- #4a0v",0
2022-01-27,Pindah IKN itu bukan sebatas pindah rumah. Banyak faktor pertimbangannya. Apalah arti kedaulatan Tapi Cuan oligarki memang yg utama. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,0
2022-01-27,Sejarah telah mencatat ada puluhan undang-undang yang merugikan rakyat secara luas yang berasal dari sistem yang rusak. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,"Jngan dipaksakan, kalo berhutang tunda dulu. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;",0
2022-01-27,"PKB Dukung Nusantara nama ibu kota baru
IKN Sejahterakan Bangsa https://t.co/9bsacCAV6d",1
2022-01-27,"RI Pindah Ibu Kota, Ekonomi Lebih Merata

IKN sejahterakan bangsa
https://t.co/I4S7NzGVDx",1
2022-01-27,Stop dulu lah... Negara lagi ga ada duit &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Kami tolak Pemindahan Ibu Kota Negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/wy3xIJFVIu,0
2022-01-27,"PKB Dukung Nusantara nama ibu kota baru
IKN Sejahterakan Bangsa https://t.co/0fgL0lJo3J",1
2022-01-27,Rakyat diluar Kalimantan ikut bayar utangnya proyek IKN. Oligarki dan bonekanya menang banyak &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #htn6,0
2022-01-27,Rakyat akan semakin tercekik dengan pajak dan utang yang dibebankan utk proyek IKN. --&gt;#UUIKNMendzalimiRakyat &lt;-- #r4e4 https://t.co/7al5t25V81,0
2022-01-27,"Benar sekali masyarakat sangat mendukung pembangunan ibukota baru
IKN Sejahterakan Bangsa https://t.co/WSpjRDSclW",1
2022-01-27,Hentikan proyek tidak masuk akal ini. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,0
2022-01-27,Yang diharapkan oleh rakyat adalah kesejahteraan dan kemakmuran bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Jangan hanya karena keuntungan rupiah semata kalian rela mengorbankan alam dan masyarakat kita. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki,0
2022-01-27,"Proyek oligarki IKN adalah wujud nyata kedzaliman sistem kapitalisme &gt;&gt; #AyoTolakUUIKN 
 #UUIKNMeresahkan",0
2022-01-27,"Pemindahan ibu kota tidak ada urgensinya sama sekali, lalu siapa yang diuntungkan?

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,Harus ditolak. Seurgent apa sehingga harus dipaksakan. Ini bentuk cinta kepada negri. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Yang diharapkan oleh rakyat adalah kesejahteraan dan kemakmuran bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,0
2022-01-27,Tolak UU IKN karena berpotensi merusak lingkungan dan tidak ada manfaat bagi masyarakat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,0
2022-01-27,"Proyek IKN mengancam keutuhan ekologi dan lingkungan Kalimantan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#yl9e",0
2022-01-27,"Karna UU IKN minim aspirai rakyat,lebih mementingkan kepentingan kelompok dan oligarki . &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#uqxz",0
2022-01-27,UU IKN akan menyengsarakan rakyat --&gt;#UUIKNMendzalimiRakyat &lt;-- #9gc6,0
2022-01-27,"Tinggalkan System Kapitalisme, lanjutkan kehidupan Islam dengan Syariatnya... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #xcxx",0
2022-01-27,"Trs nanti 2024 bakal ada pemilihan lagi, kampanye lagi, umat islam khususnya diperes suaranya lagi, ya pasti hasilnya sama akan lagi. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;",0
2022-01-27,Kami menolak UU IKN untuk dijalankan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,apa pentingnya pindah ibukota? apakah ini solusi untuk mengentas kemiskinan dan menyelesaikan utang luar negeri. Jaka Sembung bawa golok... !! #AyoTolakUUIKN !! Tolak UU IKN,0
2022-01-27,Apa dampak positif rencana pemindahan Ibu Kota bagi mayoritas rakyat Indonesia? &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Apa kabar proyek kereta cepat?

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki",0
2022-01-27,"Proyek IKN menelan 466T yang sebagian besar dananya dari PEN (Pemulihan Ekonomi Nasional), trus buat rakyat apa ? &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan",0
2022-01-27,Tolak UU IKN sejatinya merugikan negara secara besar-besaran. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Telah nampak kerusakan di langit dan di bumi akibat sistem yang rusak dan merusak.

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,UU IKN akan menyengsarakan rakyat &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Keperadaan Idelogi Kapitalisme menjadi dalang dari lahirnya kebijakan IKN. Para kapitalis meraup untung dalam proyek ini tanpa mempertimbangkan kesejahteran rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #f0i0 https://t.co/CPCxWsXDFD,0
2022-01-27,Tolak UU IKN sejatinya merugikan negara secara besar-besaran. !! #UUIKNMendzalimiRakyat !! #StopKebijakanDzalim,0
2022-01-27,"Karna UU IKN minim aspirai rakyat,lebih mementingkan kepentingan kelompok dan oligarki . --&gt; #UUIKNMendzalimiRakyat &lt;--  #np9a",0
2022-01-27,Peraturan yang dzolim menjadi ciri dari penerapan sistem yang tidak sesuai dengan syariat Islam. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Tidak ada kondisi yang mendesak yang mewajibkan pindahnya ibu kota

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,"Pemindahan ibukota nggak urgent, yang urgent itu menyejahterakan rakyat !! #AyoTolakUUIKN !! Tolak UU IKN",0
2022-01-27,Undang-undang kok dikebut seperti buru setoran &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Sejahterakan dulu rakyatnya baru ngomong pindah ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Tolak proyek IKN, tolak proyek gagasan oligarki.

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,"Oligarki, kalian menjadi perampok diatas proyek IKN yang kelak bebannya akan dipikul oleh anak negeri ini... &gt;&gt; #AyoTolakUUIKN &lt;&lt; #5c44",0
2022-01-27,"Wajib tolak proyek IKN krn tdk ada benefit yang signifikan untuk rakyat, yang ada keuntungan untuk oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #50y1",0
2022-01-27,Ibu kota negara hanya demi kepentingan oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/SeFHGvVJEu,0
2022-01-27,Pemindahan ibukota hanya akan menambah permasalahan baru yang menyengsarakan. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #vrrq,0
2022-01-27,"Masih banyak yg perlu dibenahi, rakyat masih banyak yg menderita, pindah IKN buru2 pakai APBN atau Hutang, tetap saja ujungnya Rakyat yang menderita. --&gt;#UUIKNMendzalimiRakyat &lt;-- #62yg https://t.co/a7m5n4rG27",0
2022-01-27,Proyek pemindahan ibu kota berresiko mengorbankan kepentingan rakyat besar. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,"Pemindahan ibu kota tidak ada urgensinya sama sekali, lalu siapa yang diuntungkan? &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN",0
2022-01-27,Jika proyek ikan dilaksanakan maka akan banyak sekali hutan yang di deforestasi. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,"Rakyat curiga itu wajar, ada proyek IKN mesti yg untung segelintir elit swasta. Dahulukan prioritas kesejahteraan rakyat...

#AyoTolakUUIKN
Tolak UU IKN",0
2022-01-27,"Rakyat butuh kesejahteraan, bukan ibu kota baru

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki
#IKN 
#IKNBaruBukanSolusi",0
2022-01-27,Sebagai rakyat kita harus speak up atas ketidakadilan ini. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/9XC6MoIIYG,0
2022-01-27,"UU IKN yang telah disahkan oleh pemerintah harus dikoreksi dan ditolak. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#q3a5",0
2022-01-27,Dana pindah ibu kota lebih baik dialokasikan untuk mengembalikan aset negara yang terjual. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #g7j2,0
2022-01-27,"Kemiskinan, tingkat kriminalitas, korupsi, kesenjangan sosial masih belum terselesaikan. IKN proyek untuk siapa? &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #t79x",0
2022-01-27,"Rakyat dalam kondisi sulit dan terhimpit, sejahterakan rakyat jgn dibuat melarat

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,Ketipu terus sampe mati. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,0
2022-01-27,"UU IKN yang telah disahkan oleh pemerintah harus dikoreksi dan ditolak.

#UUIKNMendzalimiRakyat
#StopKebijakanDzalim",0
2022-01-27,UU IKN sarat akan kepentingan oligarki. Lahirnya UU ini akan menambah rentetan persoalan yang dihadapi rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Ibu kota negara hanya demi kepentingan oligarki

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan
IKN Proyek Oligarki
Tolak UU IKN",0
2022-01-27,UU IKN Syarat kepentingan oligarki. Tolak n batalkan saja &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Tolak proyek IKN yang akan sengsarakan rakyat!!! &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,"Kita sedang berada pada masa kritis lah kenapa APBN malah digunakan untuk hal yang kurang faedah?

#AyoTolakUUIKN
Tolak UU IKN",0
2022-01-27,"Gedeeee anggaran minim faedah, ya proyek IKN. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;",0
2022-01-27,"UU IKN Syarat kepentingan oligarki. Tolak n batalkan saja

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki",0
2022-01-27,"Proyek pemindahan ibu kota ini hanya akan menghambur-hamburkan uang rakyat.

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki",0
2022-01-27,Proyek pemindahan ibu kota ini hanya akan menghambur-hamburkan uang rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Kita harus menolak Undang Undang yang akan menguntungkan Oligarki dan menyengsarakan rakyat Indonesia &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #khk6,0
2022-01-27,Bohong jika dikatakan IKN adalah keinginan seluruh rakyat. Rakyat yang mana??? &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;,0
2022-01-27,Yang Muslim dari #Tana Toraja mana suaranya?? ayo ikutan naikin tagar &gt;&gt; #UUIKNMendzalimiRakyat #StopKebijakanDzalim IKN Proyek Oligarki #bhcn,0
2022-01-27,Tidak ada korelasi antara pemindahan ibu kota dengan meningkatnya kesejahteraan rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #o75c,0
2022-01-27,"Menteri @Suharso_M mengungkapkan tahapan pembangunan IKN. Menurutnya, penahapan dalam pembangunan IKN dIsusun untuk menggambarkan pembangunan jangka pendek, jangka menengah dan jangka panjang untuk mencapai Visi Indonesia 2045.

@Jiwamudaindo https://t.co/pGa2EYMyIz",1
2022-01-27,UU IKN disahkan tanpa persetujuan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #ux1x,0
2022-01-27,"Sudah banyak ahli menyampaikan ketidak layakan tempat ibu kota baru tapi tidak dihiraukan, ini semua karena hegemoni kapitalis untuk proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#qe29",0
2022-01-27,Siapa yang bermain di balik proyek pemindahan ibu kota ini? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,Meski ribuan masyarakat resah proyek IKN tetap berlangsung. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;,0
2022-01-27,"Proyek IKN membuktikan bahwa kapitalis di indonesia kian menjadi jadi.. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#3dhf",0
2022-01-27,"Wajib tolak proyek IKN krn tdk ada benefit yang signifikan untuk rakyat, yang ada keuntungan untuk oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #msb9",0
2022-01-27,Hegemoni kapitalis akan terus menerus menguasai sumber daya alam di nusantara ini &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #vl7x,0
2022-01-27,Blm selesai membebani rakyat? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,Pemindahan ibu kota tidak menjamin pengentasan dan penyelesaian permasalahan ekonomi negara. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,0
2022-01-27,IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,Ekonom Senior Faisal Basri menyampaikan kritikan pedas kepada pemerintah yang ingin buru-buru memindahkan Ibu Kota Negara (IKN) ke Kalimantan.  https://t.co/3PPFNMI2RL,0
2022-01-27,Yang pasti IKN adalah proyek yang direncanakan oleh para oligarki.... &gt;&gt; #AyoTolakUUIKN &lt;&lt; #szgk,0
2022-01-27,Harusnya UU yang merugikan rakyat seperti ini dibantah dan ditentang oleh para wakil rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/1YliZmEJmn,0
2022-01-27,Dana pindah ibu kota lebih baik dialokasikan untuk mengembalikan aset negara yang terjual. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;,0
2022-01-27,Proyek IKN ini hanya akan menyengsarakan masyarakat secara luas. --&gt;#AyoTolakUUIKN &lt;--,0
2022-01-27,Semoga proyek memubazirkan uang rakyat ini segera dihentikan secepatnya. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/o0xPvUYUYu,0
2022-01-27,Para kapitalis terus bercokol dengan jajahan. Modernnya .. Agar mendapatkan untung dari proyek inin &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki,0
2022-01-27,"IJM: Pembangunan IKN  Sangat Tidak Penting

https://t.co/Faj01a3TJo

#UUIKNMendzalimiRakyat @MasAgungWisnu 

Follow me:

Website: https://t.co/bFer5poZTX
Tele: https://t.co/zrqjVq5dbb
IG: https://t.co/jl5d05SwE6
FB: https://t.co/ITCowGkZFt
Twitter: https://t.co/214a7KpLNc",0
2022-01-27,UU IKN ini tak bisa ditolerir lagi. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt; https://t.co/G0szdPDNBp,0
2022-01-27,Dana pindah ibu kota lebih baik dialokasikan untuk mengembalikan aset negara yang terjual. --&gt;#AyoTolakUUIKN &lt;-- #fmol,0
2022-01-27,"#AyoTolakUUIKN 

Kebijakan parasit seperti ini hanya akan menjadi benaluh yang akan membuat rakyat sengsara Tolak UU IKN https://t.co/G6JAuHWM2V",0
2022-01-27,"UU IKN adalah bentuk nyata kekuasaan sesat oligarki yang menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; 

#pwb0 https://t.co/Q9YC07WP5p",0
2022-01-27,IKN hanya menguntungkan para kaum kapitalis &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/ZQJHpTCgXV,0
2022-01-27,"PADAMU OLIGARKI, KAMI MENGABDI

IKN memang bukan tempat jin buang anak tapi lokasi oligarki buang sial. Wilayahnya didominasi lahan yang dimiliki Sukanto Tanoto, Hashim Djojohadikusumo dan LBP. Jadi, dengan biaya Rp1.503T, IKN buat siapa? https://t.co/1m0fLtr2Tz",0
2022-01-27,"#UUIKNMendzalimiRakyat 

Peraturan yang dzolim menjadi ciri dari penerapan sistem yang tidak sesuai dengan syariat Islam. IKN Proyek Oligarki https://t.co/Fny2fVPW4p",0
2022-01-27,Rakyat dibuat sengsara dengan perpindahan ibu kota negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,0
2022-01-27,"Beban biaya menggunakan apbn, yang ujung-ujungnya adalah menambah beban rakyat. !! #UUIKNMendzalimiRakyat !! IKN Proyek Oligarki https://t.co/Gt4JTMBbQa",0
2022-01-27,"#UUIKNMendzalimiRakyat 

IKN adalah proyek para pemilik modal saja IKN Proyek Oligarki https://t.co/pX8HqzuAW3",0
2022-01-27,"IKN membebani anggaran , menambah utang negara, menyengsarakan rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #te31",0
2022-01-27,"Yg untung aseng asing. Ologarki kebagian remah-remah, rakyat kebagian tagihan hutang.. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #jlpx",0
2022-01-27,"Kemiskinan, tingkat kriminalitas, korupsi, kesenjangan sosial masih belum terselesaikan &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/Gs3uA7wlsb https://t.co/onnk5jRo4v",0
2022-01-27,"Ingat, kalo mau pindahan pastikan gak ada yg dirugikan... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/Rp7qgbRtYh",0
2022-01-27,"Kolonialisme gaya baru,penjajahan hrs di tolak. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/5eqBvr3vX2",0
2022-01-27,"Sudah hadir di Jakarta...
Mereka datang dengan sikap...
Silahkan silahturahmi bagi yang merasa bahwa kejadian kemarin cuma ""hal biasa"".
Dan juga...saudara2 kita dari Kaltim ini mendukung IKN Baru &amp; siap untuk menjaganya.
Merdeka🇮🇩 https://t.co/VvDGbDbfro",1
2022-01-27,IKN hanya menguntungkan para kaum kapitalis &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #np1g https://t.co/nw68DfbrOe,0
2022-01-27,Tolak kapitalis di atas UUIKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/WRck8uBAmJ,0
2022-01-27,UU IKN adalah jebakan yang akan membawa bangsa ini terperosok lebih dalam. --&gt;#UUIKNMendzalimiRakyat &lt;-- #swpj,0
2022-01-27,"UU IKN diduga minim partisipasi publik saat disahkan, terkesan buru-buru, tidak menyerap aspirasi rakyat. Tolak!

#UUIKNMendzalimiRakyat 
IKN Proyek Oligarki",0
2022-01-27,Pengamat: Pindah IKN Bukan Masalah Inti Negara. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,0
2022-01-27,Ekonom Senior Faisal Basri menyampaikan kritikan pedas kepada pemerintah yang ingin buru-buru memindahkan Ibu Kota Negara (IKN) ke Kalimantan.  https://t.co/rNfsfvwuWk,0
2022-01-27,Undang-undang kok dikebut seperti buru setoran &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/I0KcPxEnRJ,0
2022-01-27,Proyek IKN yang ratusan trilyun akan menambah beban rakyat dengan hutang yang sudah ribuan trilyun &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt; https://t.co/X52t2lJCEM,0
2022-01-27,IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt; https://t.co/D5iuFv3RuB,0
2022-01-27,Proyek pemindahan ibu kota ini hanya akan menghambur-hamburkan uang rakyat. !! #UUIKNMendzalimiRakyat !! IKN Proyek Oligarki,0
2022-01-27,"Pengusaha untung menggunung, Rakyat Buntung &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN",0
2022-01-27,UU IKN sarat akan kepentingan oligarki. Lahirnya UU ini akan menambah rentetan persoalan yang dihadapi rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt; https://t.co/1kMHpF0WME,0
2022-01-27,UU IKN adalah bentuk legitimasi hukum atas kerusakan yang disebabkan oleh kebijakan pemerintah. !! #UUIKNMendzalimiRakyat !! IKN Proyek Oligarki https://t.co/tepZF3g9VP,0
2022-01-27,UU IKN adalah bukti nyata kekuatan oligarki yang menggerogoti negara ini. !! #UUIKNMendzalimiRakyat !! #StopKebijakanDzalim https://t.co/fDk4FM8ZWO,0
