source,tweet,stemming,label
Twitter Web App,Keperadaan Idelogi Kapitalisme menjadi dalang dari lahirnya kebijakan IKN. Para kapitalis meraup untung dalam proyek ini tanpa mempertimbangkan kesejahteran rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #f0i0,"['perada', 'idelogi', 'kapitalisme', 'dalang', 'lahir', 'bijak', 'ikn', 'kapitalis', 'raup', 'untung', 'proyek', 'timbang', 'kesejahteran', 'rakyat', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki']",-1
Twitter Web App,Jangan sampai ibu kota baru jadi ibu tiri yang kerjanya menyengsarakan rakyat dengan hutang APBN yang semakin menggunung. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['kota', 'tiri', 'kerja', 'sengsara', 'rakyat', 'hutang', 'apbn', 'gunung', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,Rakyat akan semakin tercekik dengan pajak dan utang yang dibebankan utk proyek IKN. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #afam,"['rakyat', 'cekik', 'pajak', 'utang', 'beban', 'proyek', 'ikn', 'gtgt', 'ltlt']",-1
Twitter for Android,UU IKN disahkan tanpa persetujuan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt; https://t.co/7qO1CmG8o9,"['uu', 'ikn', 'sah', 'tuju', 'rakyat', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,"#AyoTolakUUIKN 

Dana pindah ibu kota lebih baik dialokasikan untuk mengembalikan aset negara yang terjual. #UUIKNMeresahkan","['dana', 'pindah', 'kota', 'alokasi', 'kembali', 'aset', 'negara', 'jual']",-1
Twitter for Android,Pemindahan ibu kota hanya akan menjadi beban anggaran belanja negara &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;,"['pindah', 'kota', 'beban', 'anggar', 'belanja', 'negara', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,Proyek oligarki IKN adalah wujud nyata kedzaliman sistem kapitalisme &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['proyek', 'oligarki', 'ikn', 'wujud', 'kedzaliman', 'sistem', 'kapitalisme', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"Selaku warga yang baik kami wenolak perpindahan ibu kota baru, kenapa tidak di benahi saja ibu kota negara yang ada &gt;&gt; #AyoTolakUUIKN &lt;&lt; 

#hm55","['warga', 'wenolak', 'pindah', 'kota', 'benah', 'kota', 'negara', 'gtgt', 'ltlt']",-1
Twitter Web App,"Proyek IKN hanya menguntungkan Oligarki, tanpa memikirkan beban hidup masyarakat yang kian sekarat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #dpv8","['proyek', 'ikn', 'untung', 'oligarki', 'pikir', 'beban', 'hidup', 'masyarakat', 'kian', 'sekarat', 'gtgt', 'ltlt']",-1
Twitter for Android,"Rakyat sibuk pemulihan ekonomi, Pemerintah sibuk pindah Ibu Kota &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['rakyat', 'sibuk', 'pulih', 'ekonomi', 'perintah', 'sibuk', 'pindah', 'kota', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,Kita sedang berada pada masa kritis lah kenapa APBN malah digunakan untuk hal yang kurang faedah? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['kritis', 'apbn', 'faedah', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter Web App,UU IKN disinyalir sebagai wujud pemutihan dosa-dosa korporasi di Kalimantan Timur. --&gt; #UUIKNMendzalimiRakyat,"['uu', 'ikn', 'sinyalir', 'wujud', 'mutih', 'dosadosa', 'korporasi', 'kalimantan', 'timur']",-1
Twitter for Android,UU IKN adalah produk para kapitalis yang serakah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,"['uu', 'ikn', 'produk', 'kapitalis', 'serakah', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter Web App,Jangan sampai ibu kota baru jadi ibu tiri yang kerjanya menyengsarakan rakyat dengan hutang APBN yang semakin menggunung. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #zmp6,"['kota', 'tiri', 'kerja', 'sengsara', 'rakyat', 'hutang', 'apbn', 'gunung', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki']",-1
Twitter for Android,"Untuk siapa IKN sebenarnya??? Dari analisa, tidak ada hal yang mendesak sehingga harus pindah ibukota segera &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #e3zc","['ikn', 'analisa', 'desak', 'pindah', 'ibukota', 'gtgt', 'ltlt']",-1
Twitter for Android,UU IKN adalah bentuk legitimasi hukum atas kerusakan yang disebabkan oleh kebijakan pemerintah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #uidr,"['uu', 'ikn', 'bentuk', 'legitimasi', 'hukum', 'rusa', 'sebab', 'bijak', 'perintah', 'gtgt', 'ltlt']",-1
Twitter for Android,Pemindahan Ibu Kota ditengah karut marut ekonomi?? NO WAY!! &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'kota', 'tengah', 'karut', 'marut', 'ekonomi', 'way', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"#AyoTolakUUIKN 

Pemindahan Ibu Kota ditengah karut marut ekonomi?? NO WAY!! Tolak UU IKN","['pindah', 'kota', 'tengah', 'karut', 'marut', 'ekonomi', 'way', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,Pemindahan ibu kota negara adalah wujud nyata dari realisasi kepentingan oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'kota', 'negara', 'wujud', 'realisasi', 'penting', 'oligarki', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"#AyoTolakUUIKN 

Ketika sistem pemerintahan kita bernuansa kapitalisme, maka kepentingan kapitalis dan oligarki diatas segalanya. Tolak UU IKN","['sistem', 'perintah', 'nuansa', 'kapitalisme', 'penting', 'kapitalis', 'oligarki', 'atas', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Tolak proyek IKN, tolak proyek gagasan oligarki. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['tolak', 'proyek', 'ikn', 'tolak', 'proyek', 'gagas', 'oligarki', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"Masyarakat banyak nolak UU IKN, tentu uu ini harus d batalkan segera &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;","['masyarakat', 'nolak', 'uu', 'ikn', 'uu', 'batal', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,Hentikan proyek tidak masuk akal ini. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['henti', 'proyek', 'akal', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,Undang-undang Ibu Kota Negara tersebut membuat APBN bengkak.. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #kppd,"['undangundang', 'kota', 'negara', 'apbn', 'bengkak', 'gtgt', 'ltlt']",-1
Twitter for Android,"Proyek IKN membuka peluang besar para oligarki untuk bermain curang, securang²nya. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt;","['proyek', 'ikn', 'buka', 'peluang', 'oligarki', 'main', 'curang', 'curang', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,"Ngotot proyek IKN, apa ada yang pesen?? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #zrd5","['ngotot', 'proyek', 'ikn', 'pesan', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Proyek IKN berpotensi besar membebani APBN dalam waktu lama, yang dirugikan lagi2 rakyat. Maka harus di tolak &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #qu3q","['proyek', 'ikn', 'potensi', 'beban', 'apbn', 'rugi', 'rakyat', 'tolak', 'gtgt', 'ltlt']",-1
Twitter Web App,"Pemindahan IKN Tetap dijalankan, bisa dipastikan Kemiskinan makin bertambah. Pengangguran makin bertambah.

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat 
#TolakIbukotaBaru 
#TolakUUIKN https://t.co/jxk6QpCysw","['pindah', 'ikn', 'jalan', 'miskin', 'tambah', 'anggur', 'tambah']",-1
Jawapos.com auto tweet,"IKN Akan Segera Dipindah, Pemuda Kalteng Harus Mampu Tangkap Peluang https://t.co/4mBmN6nA1M","['ikn', 'pindah', 'pemuda', 'kalteng', 'tangkap', 'peluang']",1
Twitter for Android,"Daripada habisin anggaran buat pindahin ibukota, mending bagiin anggarannya ke rakyat secara merata &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['habisin', 'anggar', 'pindahin', 'ibukota', 'mending', 'bagi', 'anggar', 'rakyat', 'rata', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,undang-undang ibu kota negara hanya akan membuat beban negara makin berat aja &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['undangundang', 'kota', 'negara', 'beban', 'negara', 'berat', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter Web App,"Sudah banyak ahli menyampaikan ketidak layakan tempat ibu kota baru tapi tidak dihiraukan, ini semua karena hegemoni kapitalis untuk proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;","['ahli', 'tidak', 'layak', 'kota', 'hirau', 'hegemoni', 'kapitalis', 'proyek', 'ikn', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,Segenap elemen bangsa harus menjadi garda terdepan untuk menolak UU yang akan menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['segenap', 'elemen', 'bangsa', 'garda', 'depan', 'tolak', 'uu', 'sengsara', 'rakyat', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"Proyek IKN adalah bancakannya oligarki : Penguasa - Politisi - Pengusaha, demi meraup cuan untuk diri, keluarga dan golongannya &gt;&gt; #AyoTolakUUIKN &gt;&gt; #UUIKNMeresahkan","['proyek', 'ikn', 'bancak', 'oligarki', 'kuasa', 'politis', 'usaha', 'raup', 'cuan', 'keluarga', 'golong', 'gtgt', 'gtgt']",-1
Twitter for Android,Kami tolak Pemindahan Ibu Kota Negara &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['tolak', 'pindah', 'kota', 'negara', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,"#UUIKNMendzalimiRakyat 

IKN hanya menguntungkan para kaum kapitalis #StopKebijakanDzalim","['ikn', 'untung', 'kaum', 'kapitalis']",-1
Twitter Web App,UU IKN adalah produk para kapitalis yang serakah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['uu', 'ikn', 'produk', 'kapitalis', 'serakah', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,UU IKN akan menyengsarakan rakyat --&gt; #UUIKNMendzalimiRakyat,"['uu', 'ikn', 'sengsara', 'rakyat']",-1
Twitter for Android,IKN Proyek Ngawur Poool &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['ikn', 'proyek', 'ngawur', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,"#UUIKNMendzalimiRakyat 

UU IKN yang telah disahkan oleh pemerintah harus dikoreksi dan ditolak. #StopKebijakanDzalim","['uu', 'ikn', 'sah', 'perintah', 'koreksi', 'tolak']",-1
Twitter for Android,Proyek IKN Baru untuk kepentingan siapa sich? &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['proyek', 'ikn', 'penting', 'gtgt', 'gtgt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,Kerusakan ekosistem di pulau Jawa hanya bisa diselesaikan dengan kebijakan yang adil bukan pemindahan ibu kota. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['rusa', 'ekosistem', 'pulau', 'jawa', 'selesai', 'bijak', 'adil', 'pindah', 'kota', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,"Proyek IKN membuka peluang besar para oligarki untuk bermain curang, securang²nya. !! #AyoTolakUUIKN !! #UUIKNMeresahkan","['proyek', 'ikn', 'buka', 'peluang', 'oligarki', 'main', 'curang', 'curang']",-1
Twitter for Android,Yg dipindah mesti ny bukan ibukota ny..tapi sistem demokrasi ny..ketempat sampah &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'mesti', 'ibukota', 'nytapi', 'sistem', 'demokrasi', 'nyketempat', 'sampah', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,Bagaimana pemerintah bisa menjamin hak masyarakat asli dan penduduk yang terdampak proyek IKN. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['perintah', 'jamin', 'hak', 'masyarakat', 'asli', 'duduk', 'dampak', 'proyek', 'ikn', 'gtgt', 'gtgt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Tidak ada kondisi yang mendesak yang mewajibkan pindahnya ibu kota !! #AyoTolakUUIKN !! Tolak UU IKN 
https://t.co/Xh2Ah2c2Nl https://t.co/IaqO8ydsWI","['kondisi', 'desak', 'wajib', 'pindah', 'kota', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,Rakyat harus paham para oligarki sedang mengatur proyek ibu kota baru &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/usji9x5D8k,"['rakyat', 'paham', 'oligarki', 'atur', 'proyek', 'kota', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,Memindahkan ibu kota tak semudah pindah kontrakan. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['pindah', 'kota', 'mudah', 'pindah', 'kontra', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,IKN adalah turunan dari hasil hegemoni kapitalis. Islam solusi terhadap persoalan negeri... --&gt; #UUIKNMendzalimiRakyat,"['ikn', 'turun', 'hasil', 'hegemoni', 'kapitalis', 'islam', 'solusi', 'negeri']",-1
Twitter for Android,Rakyat akan semakin tercekik dengan pajak dan utang yang dibebankan utk proyek IKN. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #afam,"['rakyat', 'cekik', 'pajak', 'utang', 'beban', 'proyek', 'ikn', 'gtgt', 'ltlt']",-1
Twitter for Android,Buat apa bangun dan pindah rumah kalau duitnya hutang riba. &gt;&gt; #AyoTolakUUIKN &gt;&gt; Tolak UU IKN,"['bangun', 'pindah', 'rumah', 'duit', 'hutang', 'riba', 'gtgt', 'gtgt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Rakyat patut waspada, ada kapitalis kapitalis rakus dibalik pindah nya ibu kota !! #UUIKNMendzalimiRakyat !! IKN Proyek Oligarki","['rakyat', 'patut', 'waspada', 'kapitalis', 'kapitalis', 'rakus', 'balik', 'pindah', 'kota', 'ikn', 'proyek', 'oligarki']",-1
Twitter for Android,IKN proyek ugal-ugalan para elit politik &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #r08n,"['ikn', 'proyek', 'ugalugalan', 'elit', 'politik', 'gtgt', 'ltlt']",-1
Twitter for Android,Tidak ada korelasi antara pemindahan ibu kota dengan meningkatnya kesejahteraan rakyat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['korelasi', 'pindah', 'kota', 'tingkat', 'sejahtera', 'rakyat', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter Web App,"#UUIKNMendzalimiRakyat 

Rakyat beli minyak aja susah.. Tiba-tiba mau pindah Ibukota IKN Proyek Oligarki","['rakyat', 'beli', 'minyak', 'susah', 'tibatiba', 'pindah', 'ibukota', 'ikn', 'proyek', 'oligarki']",-1
Twitter for Android,Tolak UU IKN karena berpotensi merusak lingkungan dan tidak ada manfaat bagi masyarakat. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['tolak', 'uu', 'ikn', 'potensi', 'rusak', 'lingkung', 'manfaat', 'masyarakat', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,Kenapa rezim ini ngotot dengan pemindahan ibu kota baru ya? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #vg8z,"['rezim', 'ngotot', 'pindah', 'kota', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,Dari semua kesusahan makan tidak lain alasan kita harus menolak hal tersebut @mouslim_dNews &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['susah', 'makan', 'alas', 'tolak', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,Undang-undang Ibu Kota Negara tersebut membuat APBN bengkak.. --&gt; #UUIKNMendzalimiRakyat &lt;--  #lujn,"['undangundang', 'kota', 'negara', 'apbn', 'bengkak', 'lantai']",-1
Twitter for Android,Tolak Pindah IKN &gt;&gt; #AyoTolakUUIKN &lt;&lt;,"['tolak', 'pindah', 'ikn', 'gtgt', 'ltlt']",-1
Twitter for Android,Semoga proyek memubazirkan uang rakyat ini segera dihentikan secepatnya. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['moga', 'proyek', 'mubazir', 'uang', 'rakyat', 'henti', 'cepat', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,"#AyoTolakUUIKN 

Rakyat sudah menderita Jangan ditambahin penderitaan baru. Tolak UU IKN","['rakyat', 'derita', 'ditambahin', 'derita', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Pemindahan ibu kota negara adalah proyek oligarki, wajib ditolak oleh semua rakyat &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['pindah', 'kota', 'negara', 'proyek', 'oligarki', 'wajib', 'tolak', 'rakyat', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter Web App,"Masih banyak yg perlu dibenahi, rakyat masih banyak yg menderita, pindah IKN buru2 pakai APBN atau Hutang, tetap saja ujungnya Rakyat yang menderita. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #0joi","['benah', 'rakyat', 'derita', 'pindah', 'ikn', 'buru', 'pakai', 'apbn', 'hutang', 'ujung', 'rakyat', 'derita', 'gtgt', 'ltlt']",-1
Twitter for Android,Akhirnya rakyat juga yang akan menanggung hutang mega proyek IKN. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #quyj,"['rakyat', 'tanggung', 'hutang', 'mega', 'proyek', 'ikn', 'gtgt', 'ltlt']",-1
Twitter Web App,UU IKN seolah olah seperti pesanan asing. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #aud5,"['uu', 'ikn', 'olah', 'pesan', 'asing', 'gtgt', 'ltlt']",-1
Twitter for Android,"IKN bukan hanya kepentingan internal kekuasaan,tapi kepentingan GLOBAL untuk memperpanjang hegemoni terhdp indonesia. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;","['ikn', 'penting', 'internal', 'kekuasaantapi', 'penting', 'global', 'panjang', 'hegemoni', 'terhdp', 'indonesia', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,UU IKN menambah deretan kebijakan pemerintah yang diputuskan secara serampangan dan dipaksakan. !! #AyoTolakUUIKN !! #UUIKNMeresahkan,"['uu', 'ikn', 'tambah', 'deret', 'bijak', 'perintah', 'putus', 'serampang', 'paksa']",-1
Twitter Web App,Oligarki pemilik modal dan bonekanya pasti untung. Rakyat yg bayar pasti buntung bin sengsara. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt;,"['oligarki', 'milik', 'modal', 'boneka', 'untung', 'rakyat', 'bayar', 'buntung', 'bin', 'sengsara', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,IKN adalah proyek ambisius yang dipaksakan realisasinya &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #k1vp,"['ikn', 'proyek', 'ambisius', 'paksa', 'realisasi', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,Deforestasi masif pasti akan dilakukan jika proyek ini berjalan. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['deforestasi', 'masif', 'proyek', 'jalan', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,UU IKN yang telah disahkan oleh pemerintah harus dikoreksi dan ditolak. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt;,"['uu', 'ikn', 'sah', 'perintah', 'koreksi', 'tolak', 'gtgt', 'ltlt', 'gtgt']",-1
Twitter for Android,Proyek IKN ini hanya akan menyengsarakan masyarakat secara luas. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #xkuj,"['proyek', 'ikn', 'sengsara', 'masyarakat', 'luas', 'gtgt', 'ltlt']",-1
Twitter for Android,"#AyoTolakUUIKN 

Pengusaha untung menggunung, Rakyat Buntung Tolak UU IKN","['usaha', 'untung', 'gunung', 'rakyat', 'buntung', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Oligarki menjadi think tank dari pemindahan ibu kota.

#AyoTolakUUIKN
Tolak UU IKN

https://t.co/Xh2Ah2c2Nl https://t.co/6KShzeduPy","['oligarki', 'think', 'tank', 'pindah', 'kota', 'tolak', 'uu', 'ikn']",-1
Twitter for Android,"Tolak UU IKN sejatinya merugikan negara secara besar-besaran. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#uxzt","['tolak', 'uu', 'ikn', 'sejati', 'rugi', 'negara', 'besarbesaran', 'gtgt', 'ltlt']",-1
Twitter Web App,Sebagai rakyat kita harus speak up atas ketidakadilan ini. &gt;&gt; #UUIKNMendzalimiRakyat &gt;&gt; IKN Proyek Oligarki,"['rakyat', 'speak', 'up', 'ketidakadilan', 'gtgt', 'gtgt', 'ikn', 'proyek', 'oligarki']",-1
Twitter for Android,UU IKN adalah produk para kapitalis yang serakah. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim #htdm,"['uu', 'ikn', 'produk', 'kapitalis', 'serakah', 'gtgt', 'ltlt']",-1
Twitter for Android,Rakyat akan semakin diperas lewat pajak yang akan membiayai proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki #r74t,"['rakyat', 'peras', 'pajak', 'biaya', 'proyek', 'ikn', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki']",-1
Twitter for Android,Dari semua Kapitalis asing dan aseng bermanuver dengan proyek IKN @mouslim_dNews --&gt;#UUIKNMendzalimiRakyat &lt;-- #7m8p,"['kapitalis', 'asing', 'aseng', 'manuver', 'proyek', 'ikn', 'lantai']",-1
Twitter for Android,"Syariah kaffah menyelesaikan semua persoalan masyarakat, pindah nya ibu kota menambah banyak masalah. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; 
https://t.co/Xh2Ah2c2Nl https://t.co/o2YUVO3eRa","['syariah', 'kaffah', 'selesai', 'masyarakat', 'pindah', 'kota', 'tambah', 'gtgt', 'ltlt', 'tolak', 'uu', 'ikn', 'gtgt']",-1
Twitter for Android,UU IKN adalah jebakan yang akan membawa bangsa ini terperosok lebih dalam. !! #UUIKNMendzalimiRakyat !! #StopKebijakanDzalim,"['uu', 'ikn', 'jebak', 'bawa', 'bangsa', 'perosok']",-1
Twitter Web App,"Pemindahan ibu kota tidak menjamin pengentasan dan penyelesaian permasalahan ekonomi negara. &gt;&gt; #AyoTolakUUIKN &lt;&lt; 

#uh6v","['pindah', 'kota', 'jamin', 'entas', 'selesai', 'masalah', 'ekonomi', 'negara', 'gtgt', 'ltlt']",-1
Twitter for Android,UU IKN adalah bentuk nyata kekuasaan sesat oligarki yang menyengsarakan rakyat. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan,"['uu', 'ikn', 'bentuk', 'kuasa', 'sesat', 'oligarki', 'sengsara', 'rakyat', 'gtgt', 'ltlt']",-1
Twitter for Android,"Deforestasi masif pasti akan dilakukan jika proyek ini berjalan.

#UUIKNMendzalimiRakyat
IKN Proyek Oligarki","['deforestasi', 'masif', 'proyek', 'jalan', 'ikn', 'proyek', 'oligarki']",-1
Twitter Web App,Dari berbagai kesulitan menimpa umat di negeri ini. Bisa-bisanya melakukan pemborosan lewat Proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['sulit', 'timpa', 'umat', 'negeri', 'bisabisanya', 'boros', 'proyek', 'ikn', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,Rakyat akan semakin diperas lewat pajak yang akan membiayai proyek IKN &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt;,"['rakyat', 'peras', 'pajak', 'biaya', 'proyek', 'ikn', 'gtgt', 'ltlt', 'ikn', 'proyek', 'oligarki', 'gtgt']",-1
Twitter for Android,Pejuang Khilafah yang dari kota Sungai Penuh mana suaranya!!!  Salam dari Pejuang Khilafah Jakarta. Jangan lupa support #AyoTolakUUIKN dan Tolak UU IKN,"['juang', 'khilafah', 'kota', 'sungai', 'penuh', 'suara', 'juang', 'khilafah', 'jakarta', 'lupa', 'support', 'tolak', 'uu', 'ikn']",-1
